,timestamp,open,high,low,close,volume
0,2024-11-06 04:22:00,0.00851,0.00851,0.00851,0.00851,0.0
1,2024-11-06 04:23:00,0.00851,0.00851,0.00851,0.00851,0.0
2,2024-11-06 04:24:00,0.00851,0.00851,0.00851,0.00851,0.0
3,2024-11-06 04:25:00,0.00851,0.00851,0.00851,0.00851,0.0
4,2024-11-06 04:26:00,0.00851,0.00851,0.00851,0.00851,0.0
5,2024-11-06 04:27:00,0.00851,0.00851,0.00851,0.00851,0.0
6,2024-11-06 04:28:00,0.00851,0.00851,0.00851,0.00851,0.0
7,2024-11-06 04:29:00,0.00851,0.00851,0.00851,0.00851,0.0
8,2024-11-06 04:30:00,0.00851,0.00851,0.00851,0.00851,0.0
9,2024-11-06 04:31:00,0.00851,0.00858,0.00851,0.00858,566.78
10,2024-11-06 04:32:00,0.00858,0.00863,0.00856,0.00856,31491.9
11,2024-11-06 04:33:00,0.00856,0.00856,0.00852,0.00852,3995.84
12,2024-11-06 04:34:00,0.00852,0.00852,0.00852,0.00852,0.0
13,2024-11-06 04:35:00,0.00852,0.00852,0.00852,0.00852,0.0
14,2024-11-06 04:36:00,0.00852,0.00852,0.0085,0.0085,16905.66
15,2024-11-06 04:37:00,0.0085,0.0085,0.0085,0.0085,0.0
16,2024-11-06 04:38:00,0.0085,0.0085,0.0085,0.0085,0.0
17,2024-11-06 04:39:00,0.0085,0.0085,0.0085,0.0085,21269.17
18,2024-11-06 04:40:00,0.0085,0.0085,0.0085,0.0085,0.0
19,2024-11-06 04:41:00,0.0085,0.0085,0.0085,0.0085,0.0
20,2024-11-06 04:42:00,0.0085,0.0085,0.00843,0.00843,20971.73
21,2024-11-06 04:43:00,0.00843,0.00862,0.00843,0.00862,497.67
22,2024-11-06 04:44:00,0.00862,0.00862,0.00862,0.00862,0.0
23,2024-11-06 04:45:00,0.00862,0.00862,0.00832,0.00832,23796.93
24,2024-11-06 04:46:00,0.00832,0.00832,0.00832,0.00832,0.0
25,2024-11-06 04:47:00,0.00832,0.00832,0.00832,0.00832,0.0
26,2024-11-06 04:48:00,0.00832,0.00832,0.00832,0.00832,0.0
27,2024-11-06 04:49:00,0.00832,0.00832,0.00832,0.00832,0.0
28,2024-11-06 04:50:00,0.00832,0.00832,0.00832,0.00832,0.0
29,2024-11-06 04:51:00,0.00832,0.00832,0.00832,0.00832,0.0
30,2024-11-06 04:52:00,0.00832,0.00832,0.00832,0.00832,0.0
31,2024-11-06 04:53:00,0.00832,0.00832,0.00832,0.00832,0.0
32,2024-11-06 04:54:00,0.00832,0.00832,0.00832,0.00832,0.0
33,2024-11-06 04:55:00,0.00832,0.00832,0.00832,0.00832,0.0
34,2024-11-06 04:56:00,0.00832,0.00834,0.00832,0.00834,24465.88
35,2024-11-06 04:57:00,0.00834,0.00834,0.00834,0.00834,21061.99
36,2024-11-06 04:58:00,0.00834,0.00834,0.00834,0.00834,0.0
37,2024-11-06 04:59:00,0.00834,0.00834,0.00834,0.00834,0.0
38,2024-11-06 05:00:00,0.00834,0.00834,0.00834,0.00834,0.0
39,2024-11-06 05:01:00,0.00834,0.00834,0.00834,0.00834,0.0
40,2024-11-06 05:02:00,0.00834,0.00834,0.00834,0.00834,5035.63
41,2024-11-06 05:03:00,0.00834,0.00852,0.00834,0.00852,21720.38
42,2024-11-06 05:04:00,0.00852,0.00852,0.00852,0.00852,0.0
43,2024-11-06 05:05:00,0.00852,0.00852,0.00852,0.00852,0.0
44,2024-11-06 05:06:00,0.00852,0.00852,0.00852,0.00852,0.0
45,2024-11-06 05:07:00,0.00852,0.00852,0.00852,0.00852,0.0
46,2024-11-06 05:08:00,0.00852,0.00852,0.00832,0.00832,32511.06
47,2024-11-06 05:09:00,0.00832,0.00832,0.00832,0.00832,21444.1
48,2024-11-06 05:10:00,0.00832,0.00832,0.00832,0.00832,0.0
49,2024-11-06 05:11:00,0.00832,0.00832,0.00832,0.00832,0.0
50,2024-11-06 05:12:00,0.00832,0.00832,0.00832,0.00832,0.0
51,2024-11-06 05:13:00,0.00832,0.00832,0.00832,0.00832,0.0
52,2024-11-06 05:14:00,0.00832,0.00832,0.00832,0.00832,0.0
53,2024-11-06 05:15:00,0.00832,0.00832,0.00832,0.00832,0.0
54,2024-11-06 05:16:00,0.00832,0.00832,0.00832,0.00832,0.0
55,2024-11-06 05:17:00,0.00832,0.00832,0.00832,0.00832,0.0
56,2024-11-06 05:18:00,0.00832,0.00832,0.00832,0.00832,0.0
57,2024-11-06 05:19:00,0.00832,0.00832,0.00832,0.00832,0.0
58,2024-11-06 05:20:00,0.00832,0.00832,0.00832,0.00832,0.0
59,2024-11-06 05:21:00,0.00832,0.00832,0.00832,0.00832,0.0
60,2024-11-06 05:22:00,0.00832,0.00832,0.00822,0.00822,25324.76
61,2024-11-06 05:23:00,0.00822,0.00822,0.00822,0.00822,0.0
62,2024-11-06 05:24:00,0.00822,0.00822,0.00822,0.00822,0.0
63,2024-11-06 05:25:00,0.00822,0.00822,0.00822,0.00822,22179.32
64,2024-11-06 05:26:00,0.00822,0.00822,0.00822,0.00822,0.0
65,2024-11-06 05:27:00,0.00822,0.00822,0.00822,0.00822,0.0
66,2024-11-06 05:28:00,0.00822,0.00822,0.00822,0.00822,0.0
67,2024-11-06 05:29:00,0.00822,0.00822,0.00822,0.00822,0.0
68,2024-11-06 05:30:00,0.00822,0.00822,0.00822,0.00822,0.0
69,2024-11-06 05:31:00,0.00822,0.00822,0.00822,0.00822,0.0
70,2024-11-06 05:32:00,0.00822,0.00822,0.00822,0.00822,0.0
71,2024-11-06 05:33:00,0.00822,0.00822,0.00822,0.00822,0.0
72,2024-11-06 05:34:00,0.00822,0.00822,0.00822,0.00822,0.0
73,2024-11-06 05:35:00,0.00822,0.00822,0.00822,0.00822,0.0
74,2024-11-06 05:36:00,0.00822,0.00822,0.00822,0.00822,0.0
75,2024-11-06 05:37:00,0.00822,0.00822,0.00822,0.00822,0.0
76,2024-11-06 05:38:00,0.00822,0.00822,0.00822,0.00822,0.0
77,2024-11-06 05:39:00,0.00822,0.00832,0.00822,0.00832,1625.0
78,2024-11-06 05:40:00,0.00832,0.00832,0.00832,0.00832,0.0
79,2024-11-06 05:41:00,0.00832,0.00843,0.00832,0.00843,4192.67
80,2024-11-06 05:42:00,0.00843,0.00843,0.00843,0.00843,0.0
81,2024-11-06 05:43:00,0.00843,0.00843,0.00843,0.00843,0.0
82,2024-11-06 05:44:00,0.00843,0.00843,0.00843,0.00843,0.0
83,2024-11-06 05:45:00,0.00843,0.00843,0.00843,0.00843,0.0
84,2024-11-06 05:46:00,0.00843,0.00843,0.00843,0.00843,0.0
85,2024-11-06 05:47:00,0.00843,0.00843,0.00843,0.00843,0.0
86,2024-11-06 05:48:00,0.00843,0.00843,0.00843,0.00843,0.0
87,2024-11-06 05:49:00,0.00843,0.00843,0.00843,0.00843,0.0
88,2024-11-06 05:50:00,0.00843,0.00843,0.00843,0.00843,0.0
89,2024-11-06 05:51:00,0.00843,0.00843,0.00843,0.00843,0.0
90,2024-11-06 05:52:00,0.00843,0.00843,0.00843,0.00843,0.0
91,2024-11-06 05:53:00,0.00843,0.00853,0.00843,0.00853,117233.29
92,2024-11-06 05:54:00,0.00853,0.00853,0.00853,0.00853,0.0
93,2024-11-06 05:55:00,0.00853,0.00853,0.00853,0.00853,0.0
94,2024-11-06 05:56:00,0.00853,0.00853,0.00853,0.00853,0.0
95,2024-11-06 05:57:00,0.00853,0.00853,0.00853,0.00853,0.0
96,2024-11-06 05:58:00,0.00853,0.00853,0.00853,0.00853,0.0
97,2024-11-06 05:59:00,0.00853,0.00853,0.00853,0.00853,0.0
98,2024-11-06 06:00:00,0.00853,0.00853,0.00853,0.00853,0.0
99,2024-11-06 06:01:00,0.00853,0.00853,0.00853,0.00853,0.0
100,2024-11-06 06:02:00,0.00853,0.00853,0.00853,0.00853,234.46
101,2024-11-06 06:03:00,0.00853,0.00853,0.00843,0.00852,69140.74
102,2024-11-06 06:04:00,0.00852,0.00852,0.00852,0.00852,0.0
103,2024-11-06 06:05:00,0.00852,0.00852,0.00852,0.00852,0.0
104,2024-11-06 06:06:00,0.00852,0.00852,0.00852,0.00852,0.0
105,2024-11-06 06:07:00,0.00852,0.00852,0.00852,0.00852,0.0
106,2024-11-06 06:08:00,0.00852,0.00852,0.00852,0.00852,0.0
107,2024-11-06 06:09:00,0.00852,0.00852,0.00852,0.00852,0.0
