;Timestamp;Open;High;Low;Close;Volume
0;2024-07-04 11:40:00;0.40949;0.40949;0.40944;0.40944;0.2
1;2024-07-04 11:41:00;0.40954;0.40954;0.40947;0.40947;0.3
2;2024-07-04 11:42:00;0.40947;0.40953;0.40947;0.40953;0.3
3;2024-07-04 11:43:00;0.40953;0.40953;0.40946;0.40953;0.3
4;2024-07-04 11:44:00;0.40962;0.40993;0.40962;0.40993;0.3
5;2024-07-04 11:45:00;0.40967;0.40967;0.40967;0.40967;0.2
6;2024-07-04 11:46:00;0.40966;0.40973;0.40966;0.40971;0.3
7;2024-07-04 11:47:00;0.40972;0.411;0.40972;0.40984;0.3
8;2024-07-04 11:48:00;0.40983;0.40996;0.40974;0.40996;0.3
9;2024-07-04 11:49:00;0.40997;0.40997;0.40991;0.40997;0.3
10;2024-07-04 11:50:00;0.40993;0.40993;0.40993;0.40993;0.2
11;2024-07-04 11:51:00;0.40986;0.40986;0.40985;0.40985;0.3
12;2024-07-04 11:52:00;0.41129;0.41129;0.41129;0.41129;0.3
13;2024-07-04 11:53:00;0.40974;0.40979;0.40974;0.40979;0.3
14;2024-07-04 11:54:00;0.41015;0.41408;0.41015;0.41408;0.3
15;2024-07-04 11:55:00;0.41559;0.41573;0.41426;0.41426;0.3
16;2024-07-04 11:56:00;0.41354;0.41354;0.41279;0.41279;0.3
17;2024-07-04 11:57:00;0.41337;0.41505;0.41337;0.41505;0.3
18;2024-07-04 11:58:00;0.41513;0.41513;0.4151;0.4151;0.3
19;2024-07-04 11:59:00;0.41508;0.4151;0.41508;0.4151;0.2
20;2024-07-04 12:00:00;0.41475;0.41475;0.40932;0.40932;208.1
21;2024-07-04 12:01:00;0.40978;0.40978;0.4097;0.4097;0.3
22;2024-07-04 12:02:00;0.40734;0.40887;0.40638;0.40653;1062.1
23;2024-07-04 12:03:00;0.40789;0.41011;0.40789;0.41011;1.0
24;2024-07-04 12:04:00;0.4123;0.4123;0.4121;0.4121;0.3
25;2024-07-04 12:05:00;0.4121;0.41288;0.4121;0.41231;0.3
26;2024-07-04 12:06:00;0.41283;0.41337;0.41283;0.41322;0.3
27;2024-07-04 12:07:00;0.41328;0.41328;0.41324;0.41324;0.3
28;2024-07-04 12:08:00;0.41327;0.41327;0.41323;0.41326;0.3
29;2024-07-04 12:09:00;0.41333;0.41333;0.41281;0.41281;0.2
30;2024-07-04 12:10:00;0.41314;0.41342;0.41314;0.41322;0.3
31;2024-07-04 12:11:00;0.41321;0.41321;0.4132;0.4132;0.3
32;2024-07-04 12:12:00;0.41312;0.41472;0.41312;0.41472;0.3
33;2024-07-04 12:13:00;0.41472;0.41472;0.41472;0.41472;0.1
34;2024-07-04 12:14:00;0.41625;0.41625;0.41625;0.41625;0.2
35;2024-07-04 12:15:00;0.41467;0.41467;0.41466;0.41466;0.3
36;2024-07-04 12:16:00;0.41464;0.4161;0.41464;0.4161;0.3
37;2024-07-04 12:17:00;0.41476;0.41478;0.41476;0.41478;0.3
38;2024-07-04 12:18:00;0.41477;0.41477;0.41476;0.41476;0.3
39;2024-07-04 12:19:00;0.41475;0.41475;0.41282;0.41282;0.3
40;2024-07-04 12:20:00;0.4161;0.4161;0.41477;0.41477;0.3
41;2024-07-04 12:21:00;0.41476;0.41484;0.41475;0.41484;0.3
42;2024-07-04 12:22:00;0.41485;0.41493;0.41485;0.41492;0.3
43;2024-07-04 12:23:00;0.41431;0.41498;0.41431;0.41498;0.2
44;2024-07-04 12:24:00;0.41517;0.41517;0.41502;0.41502;0.4
45;2024-07-04 12:25:00;0.41479;0.41479;0.41469;0.41469;0.2
46;2024-07-04 12:26:00;0.41459;0.41459;0.41438;0.41438;0.3
47;2024-07-04 12:27:00;0.41437;0.41437;0.41434;0.41434;0.3
48;2024-07-04 12:28:00;0.41132;0.41223;0.40868;0.41212;268.0
49;2024-07-04 12:29:00;0.40882;0.40896;0.40878;0.40878;0.3
50;2024-07-04 12:30:00;0.40881;0.41223;0.40881;0.41192;97.5
51;2024-07-04 12:31:00;0.40886;0.40886;0.40884;0.40884;0.2
52;2024-07-04 12:32:00;0.40883;0.41246;0.40883;0.41246;56.2
53;2024-07-04 12:33:00;0.40888;0.40901;0.40888;0.40901;0.3
54;2024-07-04 12:34:00;0.40905;0.4119;0.40905;0.41189;48.0
55;2024-07-04 12:35:00;0.4088;0.4114;0.4088;0.41109;1529.8
56;2024-07-04 12:36:00;0.40819;0.41118;0.40736;0.40736;142.3
57;2024-07-04 12:37:00;0.4074;0.40741;0.4074;0.40741;0.2
58;2024-07-04 12:38:00;0.40741;0.40743;0.40741;0.40743;0.3
59;2024-07-04 12:39:00;0.40743;0.4095;0.40639;0.40639;479.5
60;2024-07-04 12:40:00;0.40639;0.40853;0.40625;0.40625;58.2
61;2024-07-04 12:41:00;0.40625;0.40852;0.40625;0.40625;70.6
62;2024-07-04 12:42:00;0.40625;0.40625;0.40624;0.40624;0.3
63;2024-07-04 12:43:00;0.40624;0.40624;0.40624;0.40624;0.3
64;2024-07-04 12:44:00;0.40624;0.40624;0.40623;0.40623;0.3
65;2024-07-04 12:45:00;0.40624;0.40624;0.40613;0.40613;0.3
66;2024-07-04 12:46:00;0.40605;0.40605;0.40605;0.40605;0.3
67;2024-07-04 12:47:00;0.40605;0.40605;0.40604;0.40605;0.3
68;2024-07-04 12:48:00;0.40604;0.40604;0.40604;0.40604;0.4
69;2024-07-04 12:49:00;0.40604;0.4079;0.40604;0.40752;260.7
70;2024-07-04 12:50:00;0.40372;0.40375;0.40372;0.40375;0.2
71;2024-07-04 12:51:00;0.4054;0.40551;0.3966;0.3966;414.5
72;2024-07-04 12:52:00;0.39473;0.39753;0.39473;0.39753;0.3
73;2024-07-04 12:53:00;0.39601;0.39601;0.39384;0.39384;0.4
74;2024-07-04 12:54:00;0.39394;0.39394;0.39385;0.39385;0.2
75;2024-07-04 12:55:00;0.3937;0.39379;0.39301;0.39301;0.4
76;2024-07-04 12:56:00;0.39311;0.39995;0.39311;0.39662;968.2
77;2024-07-04 12:57:00;0.41205;0.41229;0.41122;0.41122;0.3
78;2024-07-04 12:58:00;0.41115;0.41121;0.41115;0.41121;0.3
79;2024-07-04 12:59:00;0.41139;0.4114;0.41139;0.41139;0.3
80;2024-07-04 13:00:00;0.41144;0.41144;0.41133;0.41137;0.3
81;2024-07-04 13:01:00;0.41138;0.41138;0.4072;0.4072;0.3
82;2024-07-04 13:02:00;0.40766;0.40983;0.40766;0.40983;0.2
83;2024-07-04 13:03:00;0.41313;0.41316;0.41311;0.41311;0.3
84;2024-07-04 13:04:00;0.41133;0.41133;0.40979;0.41016;0.4
85;2024-07-04 13:05:00;0.4099;0.4099;0.40716;0.40716;10.1
86;2024-07-04 13:06:00;0.40705;0.40705;0.40564;0.40602;10.3
87;2024-07-04 13:07:00;0.40626;0.40626;0.40626;0.40626;0.3
88;2024-07-04 13:08:00;0.40625;0.40625;0.40594;0.40594;0.2
89;2024-07-04 13:09:00;0.40603;0.40603;0.406;0.406;0.2
