,timestamp,open,high,low,close,volume
0,2024-04-24 16:30:00+00:00,151.61862182617188,151.61862182617188,150.763427734375,151.3133544921875,
1,2024-04-24 16:35:00+00:00,151.3723602294922,152.3954620361328,151.3723602294922,152.37539672851562,
2,2024-04-24 16:40:00+00:00,152.4376983642578,152.4376983642578,151.9195556640625,151.9195556640625,
3,2024-04-24 16:45:00+00:00,151.903564453125,151.903564453125,151.5489044189453,151.5489044189453,
4,2024-04-24 16:50:00+00:00,151.54669189453125,151.54669189453125,151.2293701171875,151.28753662109375,
5,2024-04-24 16:55:00+00:00,151.43502807617188,151.4447021484375,151.38482666015625,151.4403839111328,
6,2024-04-24 17:00:00+00:00,151.53627014160156,151.77890014648438,151.53627014160156,151.77890014648438,
7,2024-04-24 17:05:00+00:00,151.67904663085938,151.69090270996094,151.3955078125,151.5392608642578,
8,2024-04-24 17:10:00+00:00,151.7412567138672,151.87347412109375,151.7412567138672,151.87347412109375,
9,2024-04-24 17:15:00+00:00,151.88787841796875,152.1212921142578,151.88787841796875,151.99986267089844,
10,2024-04-24 17:20:00+00:00,152.08836364746094,152.33547973632812,152.08836364746094,152.3251190185547,
11,2024-04-24 17:25:00+00:00,152.50611877441406,152.77313232421875,152.50611877441406,152.77313232421875,
12,2024-04-24 17:30:00+00:00,152.80885314941406,153.5449676513672,152.80885314941406,153.5449676513672,
13,2024-04-24 17:35:00+00:00,153.4849395751953,153.59498596191406,153.4849395751953,153.57862854003906,
14,2024-04-24 17:40:00+00:00,153.64578247070312,153.64907836914062,153.24017333984375,153.24017333984375,
15,2024-04-24 17:45:00+00:00,153.205078125,153.205078125,152.48924255371094,152.48924255371094,
16,2024-04-24 17:50:00+00:00,152.56153869628906,152.56153869628906,152.43072509765625,152.43072509765625,
17,2024-04-24 17:55:00+00:00,152.39540100097656,152.4215087890625,152.36288452148438,152.36288452148438,
18,2024-04-24 18:00:00+00:00,152.3675079345703,152.3675079345703,151.88198852539062,151.88198852539062,
19,2024-04-24 18:05:00+00:00,151.8575897216797,151.8575897216797,151.4556427001953,151.475830078125,
20,2024-04-24 18:10:00+00:00,151.39202880859375,151.39202880859375,151.16693115234375,151.16693115234375,
21,2024-04-24 18:15:00+00:00,151.22177124023438,151.22177124023438,151.088623046875,151.088623046875,
22,2024-04-24 18:20:00+00:00,151.13473510742188,151.13473510742188,150.97073364257812,150.97073364257812,
23,2024-04-24 18:25:00+00:00,150.86428833007812,150.9181365966797,150.7467041015625,150.76683044433594,
24,2024-04-24 18:30:00+00:00,150.77198791503906,150.92227172851562,150.77198791503906,150.92227172851562,
25,2024-04-24 18:35:00+00:00,150.95411682128906,151.04769897460938,150.95411682128906,151.04769897460938,
26,2024-04-24 18:40:00+00:00,151.11160278320312,151.11712646484375,151.03236389160156,151.03236389160156,
27,2024-04-24 18:45:00+00:00,150.8849639892578,150.8849639892578,149.76675415039062,149.76675415039062,
28,2024-04-24 18:50:00+00:00,149.56101989746094,149.56101989746094,148.86871337890625,148.89219665527344,
29,2024-04-24 18:55:00+00:00,148.99618530273438,149.02096557617188,148.95574951171875,148.95574951171875,
30,2024-04-24 19:00:00+00:00,148.87979125976562,148.87979125976562,148.1964111328125,148.1964111328125,
31,2024-04-24 19:05:00+00:00,148.41636657714844,148.9070281982422,148.41636657714844,148.9070281982422,
32,2024-04-24 19:10:00+00:00,149.13417053222656,149.2690887451172,149.04379272460938,149.2690887451172,
33,2024-04-24 19:15:00+00:00,149.26251220703125,149.74887084960938,149.26251220703125,149.74887084960938,
34,2024-04-24 19:20:00+00:00,150.00808715820312,150.7574005126953,150.00808715820312,150.7574005126953,
35,2024-04-24 19:25:00+00:00,150.73922729492188,150.73922729492188,150.0983428955078,150.0983428955078,
36,2024-04-24 19:30:00+00:00,150.05160522460938,150.70059204101562,149.94601440429688,150.70059204101562,
37,2024-04-24 19:35:00+00:00,150.76235961914062,150.94180297851562,150.76235961914062,150.9405517578125,
38,2024-04-24 19:40:00+00:00,150.87889099121094,150.87889099121094,150.3033905029297,150.3033905029297,
39,2024-04-24 19:45:00+00:00,150.1201629638672,150.1201629638672,149.50196838378906,149.70765686035156,
40,2024-04-24 19:50:00+00:00,149.95216369628906,150.20657348632812,149.87086486816406,150.06707763671875,
41,2024-04-24 19:55:00+00:00,149.9666748046875,149.9666748046875,149.52418518066406,149.56719970703125,
42,2024-04-24 20:00:00+00:00,149.6558837890625,149.9733123779297,149.6558837890625,149.9733123779297,
43,2024-04-24 20:05:00+00:00,150.0596923828125,150.0596923828125,149.82183837890625,149.82183837890625,
