;Timestamp;Open;High;Low;Close;Volume
92;2024-07-27 12:20:00;0.4893;0.4893;0.4893;0.4893;3.8
93;2024-07-27 12:25:00;0.4893;0.4893;0.4882;0.4886;3.3
94;2024-07-27 12:30:00;0.4886;0.4886;0.4886;0.4886;3.9
95;2024-07-27 12:35:00;0.4886;0.4899;0.4886;0.4898;4.0
96;2024-07-27 12:40:00;0.4897;0.4897;0.4878;0.4878;3.5
97;2024-07-27 12:45:00;0.4878;0.4887;0.4871;0.4882;3.3
98;2024-07-27 12:50:00;0.4881;0.4882;0.4881;0.4881;3.7
99;2024-07-27 12:55:00;0.4882;0.4882;0.4858;0.4858;103.7
100;2024-07-27 13:00:00;0.4844;0.4847;0.4833;0.4833;3.5
101;2024-07-27 13:05:00;0.4837;0.4837;0.4816;0.4816;3.4
102;2024-07-27 13:10:00;0.4803;0.4814;0.4803;0.4814;3.5
103;2024-07-27 13:15:00;0.4814;0.4825;0.4814;0.4825;3.6
104;2024-07-27 13:20:00;0.4828;0.4828;0.4824;0.4824;2.9
105;2024-07-27 13:25:00;0.4824;0.4834;0.4824;0.4834;3.3
106;2024-07-27 13:30:00;0.4833;0.4839;0.4833;0.4839;3.4
107;2024-07-27 13:35:00;0.4838;0.4845;0.4838;0.4845;3.4
108;2024-07-27 13:40:00;0.4846;0.4879;0.4846;0.4879;3.5
109;2024-07-27 13:45:00;0.4879;0.4899;0.4879;0.4899;3.6
110;2024-07-27 13:50:00;0.49;0.4914;0.49;0.4914;4.4
111;2024-07-27 13:55:00;0.4916;0.492;0.4916;0.492;2.9
112;2024-07-27 14:00:00;0.492;0.4936;0.492;0.4933;3.7
113;2024-07-27 14:05:00;0.4933;0.4933;0.4918;0.4931;33.1
114;2024-07-27 14:10:00;0.4931;0.4931;0.4928;0.4929;3.5
115;2024-07-27 14:15:00;0.4928;0.4931;0.4928;0.4931;4.3
116;2024-07-27 14:20:00;0.4931;0.4931;0.493;0.4931;3.5
117;2024-07-27 14:25:00;0.4935;0.4938;0.4934;0.4938;4.1
118;2024-07-27 14:30:00;0.4937;0.4938;0.4937;0.4938;3.7
119;2024-07-27 14:35:00;0.4937;0.4943;0.4937;0.4943;1.6
